ObjectID,Mapped,Crash Date,City/Town,Address,AOT Route,Crash Type,Collision Direction,Weather,Road Group,Report Number,Reporting Agency,Road Group ID,AOT Actual Milepoint,Animal,Time of Day,Intersection With,Impairment,Involving,Non Reportable Address,Reporting Agency ID,Road Characteristics,Road Condition,Street Address,Surface Condition,AOT Route ID,Coordinates
4246629,,"July 31, 2020, 11:55 AM",South Burlington,625 Hinesburg Rd,VT-116,Injury,Head On,Clear,"State Highway numbered route, State owned",20SB007035,So. Burlington PD.,10,3.257,None/Other,Day,Kennedy Dr,Alcohol,None,,VT0040300,Four-way Intersection,None,625 Hinesburg Rd,Dry,1160,"44.454333642957934,-73.1648028254653"
4247135,,"July 31, 2020, 1:15 PM",Essex,1 Carmichael St,CARMICHAEL ST,Property Damage Only,Rear End,Clear,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",20ES04200,Essex PD.,9,999.99,None/Other,Day,Billie Butler Dr,None,None,,VT0040200,Parking Lot,None,1 Carmichael St,Dry,0,"44.50802177799959,-73.08520544513422"
4248540,,"July 31, 2020, 2:19 PM",Williston,802 INDUSTRIAL AVE,INDUSTRIAL AVE.,Property Damage Only,Other - Explain in Narrative,Clear,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20WT03317,Williston PD.,2,0.813,None/Other,Day,,None,None,,VT0041000,Driveway,,802 INDUSTRIAL AVE,Dry,U5504,"44.464275007566684,-73.11731806768985"
4247686,,"July 31, 2020, 5:42 PM",South Burlington,Spear St,SPEAR ST.,Property Damage Only,"No Turns, Thru moves only, Broadside ^<",Clear,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20SB007051,So. Burlington PD.,2,1.05,None/Other,Day,Nowland Farm Rd,None,None,,VT0040300,Four-way Intersection,None,Spear St,Dry,U5222,"44.43125245987592,-73.19299368462188"
4246480,,"July 31, 2020, 7:21 PM",Burlington,Main St,MAIN ST.,Injury,"Left Turn and Thru, Angle Broadside -->v--",Clear,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20BU014400,Burlington PD,2,0.527,None/Other,Night,S Union St,None,Pedestrian,,VT0040100,Four-way Intersection,None,Main St,Dry,U5022,"44.47606953241067,-73.20898982772756"
4246662,,"August 1, 2020, 2:56 PM",Burlington,Leddy Park Rd,LEDDY PARK RD,Injury,Other - Explain in Narrative,Clear,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",20BU014453,Burlington PD,9,999.99,None/Other,Day,Parking Lot,None,Bicycle,,VT0040100,Parking Lot,None,Leddy Park Rd,Dry,0,"44.50311268953469,-73.25159156031032"
4246365,,"August 1, 2020, 2:58 PM",Colchester,WEST LAKESHORE DRIVE,VT. 127 TH,Injury,Other - Explain in Narrative,Clear,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20CC006524,Colchester PD.,2,3.101,None/Other,Day,MALLETTS BAY CAMPGROUND,None,Bicycle,,VT0040500,Other - Explain in Narrative,None,WEST LAKESHORE DRIVE,Dry,U5600,"44.54535314903278,-73.21754289778083"
4248023,,"August 1, 2020, 7:36 PM",Williston,Marshall Avenue at Hannafords,MARSHALL AVE.,Property Damage Only,Rear End,Cloudy,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20WT03346,Williston PD.,2,1.42,None/Other,Night,Trader Ln,None,None,,VT0041000,Four-way Intersection,None,Marshall Avenue at Hannafords,Dry,U5505,"44.44506672881921,-73.11522411560969"
4246663,,"August 1, 2020, 8:26 PM",South Burlington,1270 Shelburne Road,Unknown,Property Damage Only,Rear-to-rear,Clear,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",20SB007084,So. Burlington PD.,9,999.99,None/Other,Night,Shelburne Road,None,None,,VT0040300,Parking Lot,None,1270 Shelburne Road,Dry,0,"44.43466102984166,-73.21006379646464"
4248740,,"August 2, 2020, 7:46 AM",Essex,434 Browns River Rd,VT-128,Injury,Head On,Cloudy,"State Highway numbered route, State owned",20ES04244,Essex PD.,10,4.14,None/Other,Day,,None,None,,VT0040200,Not at a Junction,None,434 Browns River Rd,Dry,1280,"44.55602975453638,-73.03125357906653"
4246741,,"August 3, 2020, 7:19 AM",Williston,3426 ST. GEORGE ROAD,VT-2A,Property Damage Only,Single Vehicle Crash,Clear,"State Highway numbered route, State owned",20WT03370,Williston PD.,10,2.605,None/Other,Day,,None,None,,VT0041000,Not at a Junction,None,3426 ST. GEORGE ROAD,Dry,21,"44.43447342917785,-73.11771110684629"
4246659,,"August 3, 2020, 9:58 AM",Charlotte,3027 Hinesburg Rd,HINESBURG RD,Property Damage Only,Rear End,Cloudy,Federal Aid Secondary System (Class 2 TH),20A103297,VSP - A1 Williston,3,3.69,None/Other,Day,Dorset St,None,Heavy Truck,,VTVSP0100,Not at a Junction,None,3027 Hinesburg Rd,Dry,S0208,"44.321527191522655,-73.17481022494877"
4249286,,"August 3, 2020, 3:44 PM",Burlington,Main St,US-2,Property Damage Only,"Left Turn and Thru, Broadside v<--",Clear,"State Highway numbered route, Class 1 TH",20BU014581,Burlington PD,11,0.121,None/Other,Day,S Williams St,None,None,,VT0040100,T - Intersection,None,Main St,Dry,20,"44.476272514480584,-73.20301062003928"
4247203,,"August 4, 2020, 1:26 PM",South Burlington,3 Old Orchard Park Rd,Unknown,Property Damage Only,Head On,Cloudy,Private Property (Driveways),20SB007197,So. Burlington PD.,8,999.99,None/Other,Day,Fayette Dr,None,None,,VT0040300,Not at a Junction,Other - Explain in Narrative,3 Old Orchard Park Rd,Wet,0,"44.43833460864964,-73.21386929232271"
4249586,,"August 4, 2020, 5:34 PM",Williston,2854 St George Rd,VT-2A,Property Damage Only,"No Turns, Thru moves only, Broadside ^<",Rain,"State Highway numbered route, State owned",20WT03386,Williston PD.,10,3.002,None/Other,Day,I- 89,None,None,,VT0041000,Four-way Intersection,None,2854 St George Rd,Wet,21,"44.4399057242769,-73.11476427956931"
4252614,,"August 5, 2020, 8:56 AM",Burlington,Pearl St,PEARL ST.,Property Damage Only,Rear End,Cloudy,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20BU014663,Burlington PD,2,0.487,None/Other,Day,N Union St,None,None,,VT0040100,Four-way Intersection,None,Pearl St,Dry,U5038,"44.480553037821586,-73.20946141632284"
4246488,,"August 5, 2020, 10:03 AM",Colchester,218 LOWER MOUNTAIN VIEW DRIVE,Unknown,Property Damage Only,Rear-to-rear,Clear,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",20CC006623,Colchester PD.,9,999.99,None/Other,Day,,None,None,,VT0040500,Parking Lot,None,218 LOWER MOUNTAIN VIEW DRIVE,Dry,0,"44.50496719612261,-73.17556718483412"
4249538,,"August 5, 2020, 2:11 PM",Colchester,Roosevelt Highway,US-7,Property Damage Only,Rear End,Clear,"State Highway numbered route, State owned",20CC006637,Colchester PD.,10,6.532,None/Other,Day,77 US Rt 7,None,None,,VT0040500,Parking Lot,None,Roosevelt Highway,Dry,70,"44.589766078590344,-73.1664256221403"
4247119,,"August 6, 2020, 11:13 AM",Burlington,Main St,US-2,Property Damage Only,Rear End,Clear,"State Highway numbered route, Class 1 TH",20BU014752,Burlington PD,11,0.127,None/Other,Day,S Williams St,None,None,,VT0040100,Not at a Junction,None,Main St,Dry,20,"44.47627591213521,-73.20288330459651"
4246481,,"August 6, 2020, 11:44 AM",Jericho,VT Route 15,VT-15,Injury,"Left Turn and Thru, Broadside v<--",Clear,"State Highway numbered route, State owned",20A103446,VSP - A1 Williston,10,0.45,None/Other,Day,Lee River Road,None,None,,VTVSP0100,T - Intersection,None,VT Route 15,Dry,150,"44.50404770590998,-72.99805374480069"
4246750,,"August 6, 2020, 1:08 PM",Colchester,RATHE ROAD,RATHE RD,Property Damage Only,"Right Turn and Thru, Head On v^--",Clear,Street or Town Highways in FA Urban Area,20CC006674,Colchester PD.,5,999.99,None/Other,Day,ROOSEVELT HIGHWAY,None,None,,VT0040500,T - Intersection,None,RATHE ROAD,Dry,0,"44.51443044386163,-73.1792988247657"
4250404,,"August 8, 2020, 9:34 PM",Burlington,North St,NORTH ST,Property Damage Only,"Left Turn and Thru, Head On ^v--",Clear,Street or Town Highways in FA Urban Area,20BU014961,Burlington PD,5,999.99,None/Other,Night,Front St,None,None,,VT0040100,Not at a Junction,None,North St,Dry,0,"44.484488736021454,-73.2206472797412"
4246495,,"August 9, 2020, 2:43 AM",South Burlington,Exit 14 SB On-ramp To I-89,I-89,Property Damage Only,Single Vehicle Crash,Clear,Ramp or Spur,20A103379,VSP - A1 Williston,7,0.037,None/Other,Night,Exit 14 SB On-ramp To I-89 @ Rt. 2,None,None,,VTVSP0100,On Ramp,None,Exit 14 SB On-ramp To I-89,Dry,890,"44.47077639496523,-73.18661978483031"
4246470,,"August 11, 2020, 11:27 AM",Colchester,Fort Parkway,VT-15,Property Damage Only,Rear End,Clear,"State Highway numbered route, State owned",20ES04433,Essex PD.,10,0.114,None/Other,Day,Ethan Allen Ave,None,None,,VT0040200,Not at a Junction,None,Fort Parkway,Dry,150,"44.50295431950279,-73.14707411235327"
4248115,,"August 11, 2020, 5:03 PM",Milton,Main St,WESTFORD RD,Property Damage Only,Same Direction Sideswipe,Clear,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20MT004269,Milton PD.,2,0.47,None/Other,Day,Railroad St,None,None,,VT0040600,Not at a Junction,None,Main St,Dry,U5808,"44.6387788971345,-73.1041437679482"
4246501,,"August 12, 2020, 11:40 AM",South Burlington,White St,US-2,Property Damage Only,Same Direction Sideswipe,Clear,"State Highway numbered route, Class 1 TH",20SB007508,So. Burlington PD.,11,0.872,None/Other,Day,Williston Rd,None,None,,VT0040300,T - Intersection,None,White St,Dry,20,"44.467483526326596,-73.17392843450523"
4247674,,"August 13, 2020, 3:03 PM",Burlington,57 Latham Ct,LATHAM CT,Property Damage Only,Opp Direction Sideswipe,Clear,Street or Town Highways in FA Urban Area,20BU015326,Burlington PD,5,999.99,None/Other,Day,Colchester Ave,None,None,,VT0040100,Not at a Junction,None,57 Latham Ct,Dry,0,"44.48257211530013,-73.19186721868202"
4246389,,"August 14, 2020, 3:37 PM",Essex,273 River Road,VT-117,Property Damage Only,Other - Explain in Narrative,Clear,"State Highway numbered route, State owned",20ES04518,Essex PD.,10,3.66,None/Other,Day,,None,Heavy Truck,,VT0040200,Not at a Junction,None,273 River Road,Dry,1170,"44.47680722140995,-73.04316797424747"
4248814,,"August 14, 2020, 3:37 PM",Milton,US RT 7,US-7,Property Damage Only,Rear End,Clear,"State Highway numbered route, State owned",20MT004323,Milton PD.,10,2.45,None/Other,Day,Legion Rd,None,None,,VT0040600,T - Intersection,None,US RT 7,Dry,70,"44.627364183031936,-73.1443986228864"
4246422,,"August 14, 2020, 5:50 PM",South Burlington,1 Dorset Street,DORSET ST.,Property Damage Only,Rear End,Clear,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20SB007630,So. Burlington PD.,2,4.066,None/Other,Day,Greers Dry Cleaning,None,None,,VT0040300,Not at a Junction,None,1 Dorset Street,Dry,U5208,"44.46856242614552,-73.18147534559127"
4246479,,"August 14, 2020, 5:55 PM",Essex,37b Jericho Rd,VT-15,Injury,Head On,Clear,"State Highway numbered route, State owned",20ES04521,Essex PD.,10,5.82,None/Other,Day,Richard St,None,None,,VT0040200,Not at a Junction,None,37b Jericho Rd,Dry,150,"44.50801174829692,-73.05147761864421"
4248216,,"August 15, 2020, 1:33 PM",Richmond,Richmond Park and Ride,US-2,Injury,Rear End,Clear,"State Highway numbered route, State owned",20RM00410,Richmond PD.,10,1.16,None/Other,Day,I- 89,None,None,,VT0040800,Four-way Intersection,None,Richmond Park and Ride,Dry,20,"44.42304839054914,-73.00828207074014"
4246476,,"August 15, 2020, 1:58 PM",Richmond,3156 Cochran Rd,COCHRAN RD,Injury,Rear End,Clear,Minor Collector - Non Fed Aid Rural TH,20RM00411,Richmond PD.,4,3.261,None/Other,Day,Wheeler Ln,None,None,,VT0040800,Not at a Junction,None,3156 Cochran Rd,Dry,S0708,"44.38128233942198,-72.9430795897135"
4246782,,"August 15, 2020, 4:15 PM",Williston,71 Boxwood Street,Unknown,Property Damage Only,Same Direction Sideswipe,Clear,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",20WT03556,Williston PD.,9,999.99,None/Other,Day,Sycamore Street,None,None,,VT0041000,Not at a Junction,"Rut, holes, bumps",71 Boxwood Street,Dry,0,"44.4469281771714,-73.10841336701462"
4249522,,"August 15, 2020, 6:45 PM",South Burlington,Shelburne Road at Harbor View Road,US-7,Property Damage Only,Rear End,Clear,"State Highway numbered route, State owned",20SB007676,So. Burlington PD.,10,0.227,None/Other,Day,Harbor View Rd,None,None,,VT0040300,Four-way Intersection,,Shelburne Road at Harbor View Road,Dry,70,"44.42408767859797,-73.21175257070925"
4246410,,"August 16, 2020, 2:21 PM",Burlington,Colchester Ave,COLCHESTER AVE.,Injury,Opp Direction Sideswipe,Clear,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20BU015550,Burlington PD,2,0.024,None/Other,Day,University Pl,None,None,,VT0040100,T - Intersection,None,Colchester Ave,Dry,U5014,"44.48067531215366,-73.20009693191946"
4246757,,"August 16, 2020, 9:17 PM",Williston,Essex Road,VT-2A,Property Damage Only,"No Turns, Thru moves only, Broadside ^<",Clear,"State Highway numbered route, State owned",20WT03572,Williston PD.,10,4.794,None/Other,Night,Mountain View Road,Alcohol,None,,VT0041000,Four-way Intersection,None,Essex Road,Dry,21,"44.465037592609185,-73.11290086213594"
4246421,,"August 17, 2020, 11:16 AM",South Burlington,10 Dorset St,DORSET ST.,Property Damage Only,Rear End,Cloudy,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20SB007738,So. Burlington PD.,2,3.956,None/Other,Day,Barnes And Nobles,None,None,,VT0040300,Not at a Junction,None,10 Dorset St,Dry,U5208,"44.46699094627927,-73.18131732019253"
4246117,,"August 17, 2020, 12:19 PM",Colchester,790 College Parkway,VT-15,Property Damage Only,Single Vehicle Crash,Clear,"State Highway numbered route, State owned",20CC007012,Colchester PD.,10,0.007,None/Other,Day,Fanny Allen Hospital,None,None,,VT0040500,Not at a Junction,Other - Explain in Narrative,790 College Parkway,Dry,150,"44.49796608151576,-73.15712064647693"
4246396,,"August 17, 2020, 2:00 PM",Williston,Essex Road,VT-2A,Property Damage Only,Rear End,Rain,"State Highway numbered route, State owned",20WT03581,Williston PD.,10,3.888,None/Other,Day,Helena Drive,None,None,,VT0041000,Not at a Junction,None,Essex Road,Wet,21,"44.452015314781825,-73.11125658029972"
4246450,,"August 17, 2020, 5:23 PM",South Burlington,Patchen Road,PATCHEN ROAD,Property Damage Only,Rear End,Cloudy,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20SB007752,So. Burlington PD.,2,0.647,None/Other,Day,Kirby Road,None,None,,VT0040300,Not at a Junction,None,Patchen Road,Dry,U5216,"44.47603645075668,-73.17380784002783"
4246412,,"August 18, 2020, 12:10 PM",South Burlington,1205 Williston Rd,US-2,Injury,"Left Turn and Thru, Angle Broadside -->v--",Clear,"State Highway numbered route, Class 1 TH",20SB007783,So. Burlington PD.,11,0.796,None/Other,Day,,None,None,,VT0040300,Other - Explain in Narrative,None,1205 Williston Rd,Dry,20,"44.46775795504568,-73.17536852316884"
4246390,,"August 18, 2020, 1:25 PM",Williston,Marshall Avenue,MARSHALL AVE.,Property Damage Only,Rear End,Clear,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20WT03593,Williston PD.,2,1.305,None/Other,Day,Harvest Lane,None,None,,VT0041000,Four-way Intersection,None,Marshall Avenue,Dry,U5505,"44.44567100123691,-73.11739540877508"
4246828,,"August 18, 2020, 4:45 PM",Williston,3372 South Road,SOUTH RD,Injury,Head On,Clear,Street or Town Highways in FA Urban Area,20WT03595,Williston PD.,5,999.99,None/Other,Day,House # 3372,None,None,,VT0041000,Driveway,None,3372 South Road,Dry,0,"44.39313123543444,-73.0839965331331"
4246179,,"August 18, 2020, 10:43 PM",Burlington,324 S Willard St,US-7,Property Damage Only,Same Direction Sideswipe,Clear,"State Highway numbered route, Class 1 TH",20BU015705,Burlington PD,11,1.791,None/Other,Night,Spruce St,None,None,,VT0040100,Not at a Junction,None,324 S Willard St,Dry,70,"44.47122432035606,-73.20509668908672"
4249311,,"August 19, 2020, 10:10 AM",Burlington,S Union St,S UNION ST.,Property Damage Only,"No Turns, Thru moves only, Broadside ^<",Clear,Federal Aid Urban System (Class 2 TH's and 3 TH's only),20BU015721,Burlington PD,2,0.16,None/Other,Day,Howard St,None,None,,VT0040100,Four-way Intersection,None,S Union St,Dry,U5052,"44.467344613168734,-73.20794783661275"
4246191,,"August 20, 2020, 9:47 AM",South Burlington,Williston Road at Sheraton Hotel,US-2,Property Damage Only,"Left Turn and Thru, Same Direction Sideswipe/Angle Crash vv--",Clear,"State Highway numbered route, Class 1 TH",20SB007866,So. Burlington PD.,11,0.106,None/Other,Day,Williston Rd,None,Heavy Truck,,VT0040300,T - Intersection,None,Williston Road at Sheraton Hotel,Dry,20,"44.47159292598841,-73.1881643179222"
4246207,,"August 20, 2020, 12:35 PM",Shelburne,Shelburne Road at Martindale Road,US-7,Property Damage Only,Rear End,Clear,"State Highway numbered route, State owned",20SH04540,Shelburne PD.,10,4.601,None/Other,Day,Martindale Rd,None,None,,VT0040700,Four-way Intersection,None,Shelburne Road at Martindale Road,Dry,70,"44.41725349451769,-73.21314119287578"
4247249,,"August 20, 2020, 12:38 PM",South Burlington,1166 Williston Rd,Unknown,Property Damage Only,Rear-to-rear,Clear,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",20SB007875,So. Burlington PD.,9,999.99,None/Other,Day,The Bagel Place,None,None,,VT0040300,Parking Lot,None,1166 Williston Rd,Dry,0,"44.46859880920167,-73.17718611062975"
4246144,,"August 21, 2020, 8:01 AM",Burlington,Shelburne St,US-7,Property Damage Only,"Left Turn and Thru, Angle Broadside -->v--",Rain,"State Highway numbered route, Class 1 TH",20BU015869,Burlington PD,11,0.987,None/Other,Day,Alfred St,None,None,,VT0040100,T - Intersection,None,Shelburne St,Wet,70,"44.45971680239222,-73.208169193562"
4246700,,"August 21, 2020, 8:06 AM",Essex,157 Old Stage Rd,OLD STAGE RD.,Injury,Other - Explain in Narrative,Cloudy,Federal Aid Secondary System (Class 2 TH),20ES04685,Essex PD.,3,1.61,None/Other,Day,Colonial Page Rd,None,Pedestrian,,VT0040200,Not at a Junction,Work zone (construction / maintenance / utility),157 Old Stage Rd,Dry,U5409,"44.53185585809206,-73.07621974792495"
4246154,,"August 21, 2020, 9:46 AM",Milton,Mile Marker 104.1,I-89,Property Damage Only,Same Direction Sideswipe,Cloudy,"State Highway numbered route, State owned",20A103552,VSP - A1 Williston,10,104.1,None/Other,Day,,None,None,,VTVSP0100,Not at a Junction,None,Mile Marker 104.1,Dry,890,"44.67193819152599,-73.13310417810645"
4246142,,"August 21, 2020, 12:15 PM",Colchester,218 Lower Mountain View Drive,Unknown,Property Damage Only,Rear-to-rear,Clear,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",20CC007162,Colchester PD.,9,999.99,None/Other,Day,Costco Parking,None,None,,VT0040500,Not at a Junction,None,218 Lower Mountain View Drive,Dry,0,"44.50378277345571,-73.1749750466649"
4246163,,"August 22, 2020, 8:40 AM",Burlington,Colchester Ave,US-7,Property Damage Only,Same Direction Sideswipe,Cloudy,"State Highway numbered route, Class 1 TH",20BU015964,Burlington PD,11,4.151,None/Other,Day,Mary Fletcher Dr,None,Heavy Truck,,VT0040100,Y - Intersection,None,Colchester Ave,Wet,70,"44.4886193114981,-73.18661514175889"
4246888,,"August 22, 2020, 11:35 AM",Shelburne,495 Falls Rd,FALLS RD,Injury,Single Vehicle Crash,Cloudy,Minor Collector - Non Fed Aid Rural TH,20SH04584,Shelburne PD.,4,999.99,None/Other,Day,Wes Rd,None,Bicycle,,VT0040700,T - Intersection,None,495 Falls Rd,Dry,S0832,"44.37357454042926,-73.22539829768411"
4249653,,"August 22, 2020, 12:01 PM",Williston,ESSEX ROAD,VT-2A,Property Damage Only,Rear End,Clear,"State Highway numbered route, State owned",20WT03657,Williston PD.,10,4.737,None/Other,Day,HICKORY HILL,None,None,,VT0041000,Not at a Junction,None,ESSEX ROAD,Dry,21,"44.46421872741937,-73.11278696734531"
